PROVINCE,PRICE,TYPE,YEAR,MONTH,DAY,INFLATION_RATE
يزد,285000.0,گوساله,1398,12,14,47.1
اردبيل,395000.0,گوسفند,1398,12,14,47.1
اردبيل,315000.0,گوساله,1398,12,14,47.1
خراسان رضوی,380000.0,گوسفند,1398,12,14,47.1
خراسان رضوی,255000.0,گوساله,1398,12,14,47.1
فارس,415000.0,گوسفند,1398,12,14,47.1
فارس,300000.0,گوساله,1398,12,14,47.1
همدان,375000.0,گوسفند,1398,12,14,47.1
همدان,315000.0,گوساله,1398,12,14,47.1
قم,440000.0,گوسفند,1398,12,14,47.1
قم,335000.0,گوساله,1398,12,14,47.1
سیستان و بلوچستان,375000.0,گوسفند,1398,12,14,47.1
سیستان و بلوچستان,255000.0,گوساله,1398,12,14,47.1
آذربايجان شرقي,365000.0,گوسفند,1398,12,14,47.1
آذربايجان شرقي,290000.0,گوساله,1398,12,14,47.1
مرکزي,395000.0,گوسفند,1398,12,14,47.1
مرکزي,285000.0,گوساله,1398,12,14,47.1
چهارمحال بختياري,425000.0,گوسفند,1398,12,14,47.1
چهارمحال بختياري,322500.0,گوساله,1398,12,14,47.1
تهران,425000.0,گوسفند,1398,12,10,47.1
تهران,360000.0,گوساله,1398,12,10,47.1
اصفهان,417500.0,گوسفند,1398,12,10,47.1
اصفهان,317500.0,گوساله,1398,12,10,47.1
يزد,410000.0,گوسفند,1398,12,10,47.1
يزد,285000.0,گوساله,1398,12,10,47.1
اردبيل,395000.0,گوسفند,1398,12,10,47.1
اردبيل,315000.0,گوساله,1398,12,10,47.1
خراسان رضوی,380000.0,گوسفند,1398,12,10,47.1
خراسان رضوی,255000.0,گوساله,1398,12,10,47.1
فارس,415000.0,گوسفند,1398,12,10,47.1
فارس,300000.0,گوساله,1398,12,10,47.1
همدان,375000.0,گوسفند,1398,12,10,47.1
همدان,315000.0,گوساله,1398,12,10,47.1
قم,440000.0,گوسفند,1398,12,10,47.1
قم,335000.0,گوساله,1398,12,10,47.1
سیستان و بلوچستان,410000.0,گوسفند,1398,12,10,47.1
سیستان و بلوچستان,290000.0,گوساله,1398,12,10,47.1
آذربايجان شرقي,365000.0,گوسفند,1398,12,10,47.1
آذربايجان شرقي,290000.0,گوساله,1398,12,10,47.1
مرکزي,385000.0,گوسفند,1398,12,10,47.1
مرکزي,275000.0,گوساله,1398,12,10,47.1
چهارمحال بختياري,425000.0,گوسفند,1398,12,10,47.1
چهارمحال بختياري,322500.0,گوساله,1398,12,10,47.1
تهران,440000.0,گوسفند,1399,1,16,38.6
تهران,325000.0,گوساله,1399,1,16,38.6
اصفهان,425000.0,گوسفند,1399,1,16,38.6
اصفهان,327500.0,گوساله,1399,1,16,38.6
يزد,440000.0,گوسفند,1399,1,16,38.6
يزد,290000.0,گوساله,1399,1,16,38.6
اردبيل,400000.0,گوسفند,1399,1,16,38.6
اردبيل,305000.0,گوساله,1399,1,16,38.6
خراسان رضوی,385000.0,گوسفند,1399,1,16,38.6
خراسان رضوی,235000.0,گوساله,1399,1,16,38.6
فارس,430000.0,گوسفند,1399,1,16,38.6
فارس,300000.0,گوساله,1399,1,16,38.6
همدان,385000.0,گوسفند,1399,1,16,38.6
همدان,305000.0,گوساله,1399,1,16,38.6
قم,430000.0,گوسفند,1399,1,16,38.6
قم,335000.0,گوساله,1399,1,16,38.6
سیستان و بلوچستان,385000.0,گوسفند,1399,1,16,38.6
سیستان و بلوچستان,275000.0,گوساله,1399,1,16,38.6
آذربايجان شرقي,400000.0,گوسفند,1399,1,16,38.6
آذربايجان شرقي,275000.0,گوساله,1399,1,16,38.6
مرکزي,420000.0,گوسفند,1399,1,16,38.6
مرکزي,285000.0,گوساله,1399,1,16,38.6
چهارمحال بختياري,425000.0,گوسفند,1399,1,16,38.6
چهارمحال بختياري,330000.0,گوساله,1399,1,16,38.6
تهران,400000.0,گوسفند,1398,12,4,47.1
تهران,295000.0,گوساله,1398,12,4,47.1
اصفهان,410000.0,گوسفند,1398,12,4,47.1
اصفهان,310000.0,گوساله,1398,12,4,47.1
يزد,410000.0,گوسفند,1398,12,4,47.1
يزد,285000.0,گوساله,1398,12,4,47.1
اردبيل,385000.0,گوسفند,1398,12,4,47.1
اردبيل,305000.0,گوساله,1398,12,4,47.1
خراسان رضوی,385000.0,گوسفند,1398,12,4,47.1
خراسان رضوی,245000.0,گوساله,1398,12,4,47.1
فارس,410000.0,گوسفند,1398,12,4,47.1
فارس,300000.0,گوساله,1398,12,4,47.1
همدان,375000.0,گوسفند,1398,12,4,47.1
همدان,315000.0,گوساله,1398,12,4,47.1
قم,415000.0,گوسفند,1398,12,4,47.1
قم,335000.0,گوساله,1398,12,4,47.1
سیستان و بلوچستان,410000.0,گوسفند,1398,12,4,47.1
سیستان و بلوچستان,290000.0,گوساله,1398,12,4,47.1
آذربايجان شرقي,365000.0,گوسفند,1398,12,4,47.1
آذربايجان شرقي,290000.0,گوساله,1398,12,4,47.1
مرکزي,385000.0,گوسفند,1398,12,4,47.1
مرکزي,275000.0,گوساله,1398,12,4,47.1
چهارمحال بختياري,415000.0,گوسفند,1398,12,4,47.1
چهارمحال بختياري,335000.0,گوساله,1398,12,4,47.1
تهران,425000.0,گوسفند,1398,12,7,47.1
تهران,360000.0,گوساله,1398,12,7,47.1
اصفهان,417500.0,گوسفند,1398,12,7,47.1
اصفهان,317500.0,گوساله,1398,12,7,47.1
يزد,410000.0,گوسفند,1398,12,7,47.1
يزد,285000.0,گوساله,1398,12,7,47.1
اردبيل,395000.0,گوسفند,1398,12,7,47.1
اردبيل,315000.0,گوساله,1398,12,7,47.1
خراسان رضوی,380000.0,گوسفند,1398,12,7,47.1
خراسان رضوی,255000.0,گوساله,1398,12,7,47.1
فارس,415000.0,گوسفند,1398,12,7,47.1
فارس,300000.0,گوساله,1398,12,7,47.1
همدان,375000.0,گوسفند,1398,12,7,47.1
همدان,315000.0,گوساله,1398,12,7,47.1
قم,440000.0,گوسفند,1398,12,7,47.1
قم,335000.0,گوساله,1398,12,7,47.1
سیستان و بلوچستان,410000.0,گوسفند,1398,12,7,47.1
سیستان و بلوچستان,290000.0,گوساله,1398,12,7,47.1
آذربايجان شرقي,365000.0,گوسفند,1398,12,7,47.1
آذربايجان شرقي,290000.0,گوساله,1398,12,7,47.1
مرکزي,385000.0,گوسفند,1398,12,7,47.1
مرکزي,275000.0,گوساله,1398,12,7,47.1
چهارمحال بختياري,425000.0,گوسفند,1398,12,7,47.1
چهارمحال بختياري,322500.0,گوساله,1398,12,7,47.1
تهران,415000.0,گوسفند,1398,12,19,47.1
تهران,325000.0,گوساله,1398,12,19,47.1
اصفهان,425000.0,گوسفند,1398,12,19,47.1
اصفهان,320000.0,گوساله,1398,12,19,47.1
يزد,410000.0,گوسفند,1398,12,19,47.1
يزد,285000.0,گوساله,1398,12,19,47.1
اردبيل,390000.0,گوسفند,1398,12,19,47.1
اردبيل,315000.0,گوساله,1398,12,19,47.1
خراسان رضوی,360000.0,گوسفند,1398,12,19,47.1
خراسان رضوی,245000.0,گوساله,1398,12,19,47.1
فارس,415000.0,گوسفند,1398,12,19,47.1
فارس,315000.0,گوساله,1398,12,19,47.1
همدان,375000.0,گوسفند,1398,12,19,47.1
همدان,315000.0,گوساله,1398,12,19,47.1
قم,410000.0,گوسفند,1398,12,19,47.1
قم,325000.0,گوساله,1398,12,19,47.1
سیستان و بلوچستان,340000.0,گوسفند,1398,12,19,47.1
سیستان و بلوچستان,255000.0,گوساله,1398,12,19,47.1
آذربايجان شرقي,390000.0,گوسفند,1398,12,19,47.1
آذربايجان شرقي,295000.0,گوساله,1398,12,19,47.1
مرکزي,395000.0,گوسفند,1398,12,19,47.1
مرکزي,285000.0,گوساله,1398,12,19,47.1
چهارمحال بختياري,430000.0,گوسفند,1398,12,19,47.1
چهارمحال بختياري,325000.0,گوساله,1398,12,19,47.1
تهران,425000.0,گوسفند,1398,12,11,47.1
تهران,360000.0,گوساله,1398,12,11,47.1
اصفهان,417500.0,گوسفند,1398,12,11,47.1
اصفهان,317500.0,گوساله,1398,12,11,47.1
يزد,440000.0,گوسفند,1398,12,11,47.1
يزد,285000.0,گوساله,1398,12,11,47.1
اردبيل,395000.0,گوسفند,1398,12,11,47.1
اردبيل,315000.0,گوساله,1398,12,11,47.1
خراسان رضوی,380000.0,گوسفند,1398,12,11,47.1
خراسان رضوی,255000.0,گوساله,1398,12,11,47.1
فارس,415000.0,گوسفند,1398,12,11,47.1
فارس,300000.0,گوساله,1398,12,11,47.1
همدان,375000.0,گوسفند,1398,12,11,47.1
همدان,315000.0,گوساله,1398,12,11,47.1
قم,440000.0,گوسفند,1398,12,11,47.1
قم,335000.0,گوساله,1398,12,11,47.1
سیستان و بلوچستان,375000.0,گوسفند,1398,12,11,47.1
سیستان و بلوچستان,255000.0,گوساله,1398,12,11,47.1
آذربايجان شرقي,365000.0,گوسفند,1398,12,11,47.1
آذربايجان شرقي,290000.0,گوساله,1398,12,11,47.1
مرکزي,395000.0,گوسفند,1398,12,11,47.1
مرکزي,285000.0,گوساله,1398,12,11,47.1
چهارمحال بختياري,425000.0,گوسفند,1398,12,11,47.1
چهارمحال بختياري,322500.0,گوساله,1398,12,11,47.1
تهران,440000.0,گوسفند,1399,1,18,38.6
تهران,325000.0,گوساله,1399,1,18,38.6
اصفهان,425000.0,گوسفند,1399,1,18,38.6
اصفهان,327500.0,گوساله,1399,1,18,38.6
يزد,440000.0,گوسفند,1399,1,18,38.6
يزد,290000.0,گوساله,1399,1,18,38.6
اردبيل,400000.0,گوسفند,1399,1,18,38.6
اردبيل,305000.0,گوساله,1399,1,18,38.6
خراسان رضوی,385000.0,گوسفند,1399,1,18,38.6
خراسان رضوی,235000.0,گوساله,1399,1,18,38.6
فارس,430000.0,گوسفند,1399,1,18,38.6
فارس,300000.0,گوساله,1399,1,18,38.6
همدان,385000.0,گوسفند,1399,1,18,38.6
همدان,305000.0,گوساله,1399,1,18,38.6
قم,430000.0,گوسفند,1399,1,18,38.6
قم,335000.0,گوساله,1399,1,18,38.6
سیستان و بلوچستان,385000.0,گوسفند,1399,1,18,38.6
سیستان و بلوچستان,275000.0,گوساله,1399,1,18,38.6
آذربايجان شرقي,400000.0,گوسفند,1399,1,18,38.6
آذربايجان شرقي,275000.0,گوساله,1399,1,18,38.6
مرکزي,420000.0,گوسفند,1399,1,18,38.6
مرکزي,285000.0,گوساله,1399,1,18,38.6
چهارمحال بختياري,425000.0,گوسفند,1399,1,18,38.6
چهارمحال بختياري,330000.0,گوساله,1399,1,18,38.6
تهران,410000.0,گوسفند,1399,1,24,38.6
تهران,290000.0,گوساله,1399,1,24,38.6
اصفهان,410000.0,گوسفند,1399,1,24,38.6
اصفهان,275000.0,گوساله,1399,1,24,38.6
يزد,455000.0,گوسفند,1399,1,24,38.6
يزد,290000.0,گوساله,1399,1,24,38.6
اردبيل,405000.0,گوسفند,1399,1,24,38.6
اردبيل,285000.0,گوساله,1399,1,24,38.6
خراسان رضوی,385000.0,گوسفند,1399,1,24,38.6
خراسان رضوی,235000.0,گوساله,1399,1,24,38.6
فارس,430000.0,گوسفند,1399,1,24,38.6
فارس,300000.0,گوساله,1399,1,24,38.6
همدان,385000.0,گوسفند,1399,1,24,38.6
همدان,305000.0,گوساله,1399,1,24,38.6
قم,415000.0,گوسفند,1399,1,24,38.6
قم,275000.0,گوساله,1399,1,24,38.6
سیستان و بلوچستان,385000.0,گوسفند,1399,1,24,38.6
سیستان و بلوچستان,275000.0,گوساله,1399,1,24,38.6
آذربايجان شرقي,390000.0,گوسفند,1399,1,24,38.6
آذربايجان شرقي,265000.0,گوساله,1399,1,24,38.6
مرکزي,405000.0,گوسفند,1399,1,24,38.6
مرکزي,275000.0,گوساله,1399,1,24,38.6
چهارمحال بختياري,415000.0,گوسفند,1399,1,24,38.6
چهارمحال بختياري,310000.0,گوساله,1399,1,24,38.6
تهران,425000.0,گوسفند,1398,12,12,47.1
تهران,360000.0,گوساله,1398,12,12,47.1
اصفهان,417500.0,گوسفند,1398,12,12,47.1
اصفهان,317500.0,گوساله,1398,12,12,47.1
يزد,440000.0,گوسفند,1398,12,12,47.1
يزد,285000.0,گوساله,1398,12,12,47.1
اردبيل,395000.0,گوسفند,1398,12,12,47.1
اردبيل,315000.0,گوساله,1398,12,12,47.1
خراسان رضوی,380000.0,گوسفند,1398,12,12,47.1
خراسان رضوی,255000.0,گوساله,1398,12,12,47.1
فارس,415000.0,گوسفند,1398,12,12,47.1
فارس,300000.0,گوساله,1398,12,12,47.1
همدان,375000.0,گوسفند,1398,12,12,47.1
همدان,315000.0,گوساله,1398,12,12,47.1
قم,440000.0,گوسفند,1398,12,12,47.1
قم,335000.0,گوساله,1398,12,12,47.1
سیستان و بلوچستان,375000.0,گوسفند,1398,12,12,47.1
سیستان و بلوچستان,255000.0,گوساله,1398,12,12,47.1
آذربايجان شرقي,365000.0,گوسفند,1398,12,12,47.1
آذربايجان شرقي,290000.0,گوساله,1398,12,12,47.1
مرکزي,395000.0,گوسفند,1398,12,12,47.1
مرکزي,285000.0,گوساله,1398,12,12,47.1
چهارمحال بختياري,425000.0,گوسفند,1398,12,12,47.1
چهارمحال بختياري,322500.0,گوساله,1398,12,12,47.1
تهران,440000.0,گوسفند,1399,1,17,38.6
تهران,325000.0,گوساله,1399,1,17,38.6
اصفهان,425000.0,گوسفند,1399,1,17,38.6
اصفهان,327500.0,گوساله,1399,1,17,38.6
يزد,440000.0,گوسفند,1399,1,17,38.6
يزد,290000.0,گوساله,1399,1,17,38.6
اردبيل,400000.0,گوسفند,1399,1,17,38.6
اردبيل,305000.0,گوساله,1399,1,17,38.6
خراسان رضوی,385000.0,گوسفند,1399,1,17,38.6
خراسان رضوی,235000.0,گوساله,1399,1,17,38.6
فارس,430000.0,گوسفند,1399,1,17,38.6
فارس,300000.0,گوساله,1399,1,17,38.6
همدان,385000.0,گوسفند,1399,1,17,38.6
همدان,305000.0,گوساله,1399,1,17,38.6
قم,430000.0,گوسفند,1399,1,17,38.6
قم,335000.0,گوساله,1399,1,17,38.6
سیستان و بلوچستان,385000.0,گوسفند,1399,1,17,38.6
سیستان و بلوچستان,275000.0,گوساله,1399,1,17,38.6
آذربايجان شرقي,400000.0,گوسفند,1399,1,17,38.6
آذربايجان شرقي,275000.0,گوساله,1399,1,17,38.6
مرکزي,420000.0,گوسفند,1399,1,17,38.6
مرکزي,285000.0,گوساله,1399,1,17,38.6
چهارمحال بختياري,425000.0,گوسفند,1399,1,17,38.6
چهارمحال بختياري,330000.0,گوساله,1399,1,17,38.6
تهران,400000.0,گوسفند,1398,12,6,47.1
تهران,295000.0,گوساله,1398,12,6,47.1
اصفهان,410000.0,گوسفند,1398,12,6,47.1
اصفهان,310000.0,گوساله,1398,12,6,47.1
يزد,410000.0,گوسفند,1398,12,6,47.1
يزد,285000.0,گوساله,1398,12,6,47.1
اردبيل,385000.0,گوسفند,1398,12,6,47.1
اردبيل,305000.0,گوساله,1398,12,6,47.1
خراسان رضوی,385000.0,گوسفند,1398,12,6,47.1
خراسان رضوی,245000.0,گوساله,1398,12,6,47.1
فارس,410000.0,گوسفند,1398,12,6,47.1
فارس,300000.0,گوساله,1398,12,6,47.1
همدان,375000.0,گوسفند,1398,12,6,47.1
همدان,315000.0,گوساله,1398,12,6,47.1
قم,415000.0,گوسفند,1398,12,6,47.1
قم,335000.0,گوساله,1398,12,6,47.1
سیستان و بلوچستان,410000.0,گوسفند,1398,12,6,47.1
سیستان و بلوچستان,290000.0,گوساله,1398,12,6,47.1
آذربايجان شرقي,365000.0,گوسفند,1398,12,6,47.1
آذربايجان شرقي,290000.0,گوساله,1398,12,6,47.1
مرکزي,385000.0,گوسفند,1398,12,6,47.1
مرکزي,275000.0,گوساله,1398,12,6,47.1
چهارمحال بختياري,415000.0,گوسفند,1398,12,6,47.1
چهارمحال بختياري,335000.0,گوساله,1398,12,6,47.1
تهران,425000.0,گوسفند,1398,12,24,47.1
تهران,360000.0,گوساله,1398,12,24,47.1
اصفهان,417500.0,گوسفند,1398,12,24,47.1
اصفهان,317500.0,گوساله,1398,12,24,47.1
يزد,440000.0,گوسفند,1398,12,24,47.1
يزد,285000.0,گوساله,1398,12,24,47.1
اردبيل,395000.0,گوسفند,1398,12,24,47.1
اردبيل,315000.0,گوساله,1398,12,24,47.1
خراسان رضوی,380000.0,گوسفند,1398,12,24,47.1
خراسان رضوی,255000.0,گوساله,1398,12,24,47.1
فارس,415000.0,گوسفند,1398,12,24,47.1
فارس,300000.0,گوساله,1398,12,24,47.1
همدان,375000.0,گوسفند,1398,12,24,47.1
همدان,315000.0,گوساله,1398,12,24,47.1
قم,440000.0,گوسفند,1398,12,24,47.1
قم,335000.0,گوساله,1398,12,24,47.1
سیستان و بلوچستان,375000.0,گوسفند,1398,12,24,47.1
سیستان و بلوچستان,255000.0,گوساله,1398,12,24,47.1
آذربايجان شرقي,365000.0,گوسفند,1398,12,24,47.1
آذربايجان شرقي,290000.0,گوساله,1398,12,24,47.1
مرکزي,395000.0,گوسفند,1398,12,24,47.1
مرکزي,285000.0,گوساله,1398,12,24,47.1
چهارمحال بختياري,425000.0,گوسفند,1398,12,24,47.1
چهارمحال بختياري,322500.0,گوساله,1398,12,24,47.1
تهران,410000.0,گوسفند,1399,1,26,38.6
تهران,290000.0,گوساله,1399,1,26,38.6
اصفهان,410000.0,گوسفند,1399,1,26,38.6
اصفهان,275000.0,گوساله,1399,1,26,38.6
يزد,455000.0,گوسفند,1399,1,26,38.6
يزد,290000.0,گوساله,1399,1,26,38.6
اردبيل,405000.0,گوسفند,1399,1,26,38.6
اردبيل,285000.0,گوساله,1399,1,26,38.6
خراسان رضوی,385000.0,گوسفند,1399,1,26,38.6
خراسان رضوی,235000.0,گوساله,1399,1,26,38.6
فارس,430000.0,گوسفند,1399,1,26,38.6
فارس,300000.0,گوساله,1399,1,26,38.6
همدان,385000.0,گوسفند,1399,1,26,38.6
همدان,305000.0,گوساله,1399,1,26,38.6
قم,415000.0,گوسفند,1399,1,26,38.6
قم,275000.0,گوساله,1399,1,26,38.6
سیستان و بلوچستان,385000.0,گوسفند,1399,1,26,38.6
سیستان و بلوچستان,275000.0,گوساله,1399,1,26,38.6
آذربايجان شرقي,390000.0,گوسفند,1399,1,26,38.6
آذربايجان شرقي,265000.0,گوساله,1399,1,26,38.6
مرکزي,405000.0,گوسفند,1399,1,26,38.6
مرکزي,275000.0,گوساله,1399,1,26,38.6
چهارمحال بختياري,415000.0,گوسفند,1399,1,26,38.6
چهارمحال بختياري,310000.0,گوساله,1399,1,26,38.6
تهران,430000.0,گوسفند,1399,1,31,38.6
تهران,290000.0,گوساله,1399,1,31,38.6
اصفهان,410000.0,گوسفند,1399,1,31,38.6
اصفهان,275000.0,گوساله,1399,1,31,38.6
يزد,455000.0,گوسفند,1399,1,31,38.6
يزد,290000.0,گوساله,1399,1,31,38.6
